Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
113;0,119999997317791;4,06627896154532E-06;29511,009765625;1960,9306640625;
114;0,129999995231628;4,08084042646806E-06;31856,181640625;1991,0791015625;
115;0,140000000596046;4,42293685409823E-06;31653,17578125;2011,197265625;
116;0,150000005960464;4,49818435299676E-06;33346,7890625;2041,345703125;
117;0,159999996423721;4,87470470034168E-06;32822,5;2061,4638671875;
118;0,170000001788139;4,98963572681532E-06;34070,625;2091,611328125;
119;0,180000007152557;5,45983448319021E-06;32968,03515625;2111,73046875;
120;0,189999997615814;5,60888247491675E-06;33874,83984375;2141,8779296875;
121;0,200000002980232;6,11853874943336E-06;32687,54296875;2161,9970703125;
122;0,209999993443489;6,35249625702272E-06;33057,87109375;2192,14453125;
123;0,219999998807907;6,93466836310108E-06;31724,66015625;2212,2626953125;
124;0,230000004172325;7,20912794349715E-06;31903,998046875;2242,41015625;
125;0,239999994635582;7,82264942245092E-06;30680,142578125;2262,5283203125;
126;0,25;8,11866266303696E-06;30793,248046875;2292,67578125;
127;0,259999990463257;8,78043010743568E-06;29611,3046875;2312,79296875;
128;0,270000010728836;9,095060704567E-06;29686,443359375;2342,9404296875;
129;0,280000001192093;1,05980006992468E-05;26420,078125;2353,0087890625;
130;0,28999999165535;1,18423540698132E-05;24488,373046875;2363,078125;
131;0,300000011920929;1,30656790133798E-05;22960,919921875;2373,146484375;
132;0,310000002384186;1,42920252983458E-05;21690,41796875;2383,2138671875;
133;0,319999992847443;1,55165871547069E-05;20623,091796875;2393,283203125;
134;0,330000013113022;1,6748184862081E-05;19703,62890625;2403,3515625;
135;0,340000003576279;1,79529215529328E-05;18938,421875;2413,4208984375;
136;0,349999994039536;1,91967665159609E-05;18232,236328125;2423,4892578125;
137;0,360000014305115;2,04013613256393E-05;17645,8828125;2433,55859375;
138;0,370000004768372;2,16026273847092E-05;17127,546875;2443,6259765625;
139;0,379999995231628;2,27986602112651E-05;16667,646484375;2453,6943359375;
140;0,389999985694885;2,39607725234237E-05;16276,603515625;2463,7626953125;
141;0,400000005960464;2,51424571615644E-05;15909,3447265625;2473,8310546875;
142;0,409999996423721;2,6298976081307E-05;15589,9609375;2483,900390625;
143;0,419999986886978;2,74494232144207E-05;15300,8671875;2493,96875;
144;0,430000007152557;2,85908226942411E-05;15039,791015625;2504,037109375;
145;0,439999997615814;2,97283295367379E-05;14800,697265625;2514,107421875;
146;0,449999988079071;3,08551170746796E-05;14584,2900390625;2524,1748046875;
147;0,46000000834465;3,19864630000666E-05;14381,083984375;2534,2431640625;
148;0,469999998807907;3,30794282490388E-05;14208,2265625;2544,310546875;
149;0,479999989271164;3,42078892572317E-05;14031,8505859375;2554,380859375;
150;0,490000009536743;3,53377654391807E-05;13866,185546875;2564,4501953125;
151;0,5;3,65165142284241E-05;13692,435546875;2574,517578125;
152;0,509999990463257;3,77065262000542E-05;13525,509765625;2584,5859375;
153;0,519999980926514;3,89107699447777E-05;13363,9091796875;2594,65234375;
154;0,529999971389771;4,01245706598274E-05;13208,86328125;2604,7216796875;
155;0,540000021457672;4,13322923122905E-05;13064,845703125;2614,7900390625;
156;0,550000011920929;4,25944490416441E-05;12912,4814453125;2624,857421875;
157;0,560000002384186;4,38807983300649E-05;12761,8466796875;2634,9248046875;
158;0,569999992847443;4,51935447927099E-05;12612,4208984375;2644,9931640625;
159;0,579999983310699;4,66304518340621E-05;12438,2236328125;2655,0615234375;
160;0,589999973773956;4,81453389511444E-05;12254,560546875;2665,1298828125;
161;0,600000023841858;4,97302535222843E-05;12065,0908203125;2675,197265625;
162;0,610000014305115;5,13988707098179E-05;11867,9658203125;2685,265625;
163;0,620000004768372;5,31197438249365E-05;11671,7431640625;2695,333984375;
164;0,629999995231628;5,49256619706284E-05;11470,0478515625;2705,400390625;
165;0,639999985694885;5,68450668652076E-05;11258,6728515625;2715,466796875;
166;0,649999976158142;5,88171060371678E-05;11051,2060546875;2725,5341796875;
167;0,660000026226044;6,08303635090124E-05;10849,8447265625;2735,6025390625;
168;0,670000016689301;6,29421265330166E-05;10644,69921875;2745,669921875;
169;0,680000007152557;6,51293594273739E-05;10440,759765625;2755,7373046875;
170;0,689999997615814;6,74430921208113E-05;10230,84765625;2765,802734375;
171;0,699999988079071;6,98972871759906E-05;10014,6943359375;2775,869140625;
172;0,709999978542328;7,25373392924666E-05;9788,0625;2785,935546875;
173;0,720000028610229;7,53112981328741E-05;9560,3193359375;2796,001953125;
174;0,730000019073486;7,8282093454618E-05;9325,2490234375;2806,06640625;
175;0,740000009536743;8,15410021459684E-05;9075,189453125;2816,130859375;
176;0,75;8,4805600636173E-05;8843,755859375;2826,1943359375;
177;0,759999990463257;8,83474494912662E-05;8602,3984375;2836,2578125;
178;0,769999980926514;9,21516475500539E-05;8355,7919921875;2846,31640625;
179;0,779999971389771;9,64524006121792E-05;8086,89013671875;2856,3720703125;
180;0,790000021457672;8,91229792614467E-05;8864,15625;2886,5205078125;
181;0,800000011920929;8,98671205504797E-05;8902,0322265625;2906,6396484375;
182;0,810000002384186;9,62183985393494E-05;8418,3486328125;2916,6962890625;
183;0,819999992847443;9,24579508136958E-05;8868,896484375;2946,8447265625;
184;0,829999983310699;9,43467894103378E-05;8797,3310546875;2966,96484375;
185;0,839999973773956;9,29635352804326E-05;9035,80078125;2997,11328125;
186;0,850000023841858;9,55482028075494E-05;8896,033203125;3017,2314453125;
187;0,860000014305115;9,49186432990246E-05;9060,390625;3047,3798828125;
188;0,870000004768372;0,000101864199677948;8540,783203125;3057,44921875;
189;0,879999995231628;0,000108324798929971;8123,716796875;3067,517578125;
190;0,889999985694885;0,000114743612357415;7756,4228515625;3077,587890625;
191;0,899999976158142;0,000121049029985443;7435,00341796875;3087,6572265625;
192;0,910000026226044;0,000127358507597819;7145,1845703125;3097,7255859375;
193;0,920000016689301;0,000133631125208922;6884,62353515625;3107,7939453125;
194;0,930000007152557;0,000139928873977624;6646,23388671875;3117,8623046875;
195;0,939999997615814;0,000146266640513204;6426,619140625;3127,9306640625;
196;0,949999988079071;0,00015255827747751;6227,12841796875;3138;
197;0,959999978542328;0,000158996816026047;6037,8564453125;3148,068359375;
198;0,970000028610229;0,000165468722116202;5862,13525390625;3158,1376953125;
199;0,980000019073486;0,000171992782270536;5697,91357421875;3168,2060546875;
200;0,990000009536743;0,000178656599018723;5541,35693359375;3178,2724609375;
201;1;0,000185394746949896;5393,89599609375;3188,341796875;
